Timestamp,Region,Server,IP Address,Packet Loss (%),RTT Min (ms),RTT Avg (ms),RTT Max (ms),Hop Count,Path
2024-12-04 22:25:48,West,www.berkeley.edu,"141.193.213.20
141.193.213.21",0.0,9.258,11.383,16.066,13,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> 141.101.73.50 -> 141.101.73.204 -> 141.193.213.21
2024-12-04 22:25:48,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.109
52.84.125.36
52.84.125.53
52.84.125.31",0.0,9.162,12.157,22.977,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.221 -> 99.82.179.50 -> * -> 52.95.62.33 -> * -> 15.230.147.57 -> 150.222.216.13 -> * -> * -> * -> * -> * -> 52.84.125.109
2024-12-04 22:25:48,Mountain,www.utah.edu,155.98.186.21,0.0,53.836,55.196,60.105,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.233 -> 199.218.38.125 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.89 -> 163.253.2.22 -> 163.253.1.97 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.1.171 -> 163.253.1.152 -> 163.253.5.7 -> 140.197.249.126 -> 140.197.252.76 -> 140.197.252.84 -> * -> 199.104.93.22 -> 199.104.93.29 -> 155.99.130.59 -> 155.99.130.103 -> 172.31.241.249 -> 172.31.241.22 -> 172.31.241.29
2024-12-04 22:25:48,South,www.duke.edu,"duke.edu.
152.3.72.197",0.0,25.524,28.651,39.103,27,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.1.138 -> 163.253.1.8 -> 163.253.1.155 -> 198.71.46.186 -> 128.109.9.34 -> 128.109.1.242 -> * -> * -> * -> * -> * -> 152.3.72.197 -> * -> * -> * -> * -> * -> * -> 152.3.72.252
2024-12-04 22:25:48,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
s-part-0007.t-0009.t-msedge.net.
13.107.246.35",90.0,42.556,42.556,42.556,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> 32.122.35.124 -> 32.130.21.87 -> 32.130.17.249 -> * -> 104.44.237.17 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:25:48,Midwest,www.wustl.edu,23.185.0.3,0.0,9.542,11.248,19.323,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:25:48,South,www.utexas.edu,23.185.0.4,0.0,8.382,10.649,14.838,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:25:48,South,www.unc.edu,23.185.0.4,0.0,8.499,10.655,14.832,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:25:48,West,www.usc.edu,23.185.0.3,0.0,9.576,10.44,11.589,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:25:48,South,www.rice.edu,"rice-cdn-n1.rice.edu.
t.sni.global.fastly.net.
146.75.79.52",0.0,8.732,12.962,28.514,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:25:48,Northeast,www.harvard.edu,"harvard-edu.go-vip.net.
192.0.66.20",0.0,14.451,18.581,28.968,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.233 -> 199.218.20.78 -> 208.115.136.239 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:25:48,Northeast,www.mit.edu,"www.mit.edu.edgekey.net.
e9566.dscb.akamaiedge.net.
23.223.162.27",0.0,12.503,15.284,23.452,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.74 -> 208.115.136.73 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-04 22:25:48,West,www.ucla.edu,"d1zev4mn1zpfbc.cloudfront.net.
108.159.227.94
108.159.227.76
108.159.227.71
108.159.227.13",0.0,8.616,12.219,24.692,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.223 -> 99.82.179.50 -> * -> * -> * -> * -> * -> * -> 15.230.192.12 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
